totalBoy,totalGirl,totalCount,totalTeacherCon,totalTeacherReg,totalTeacherMale,totalTeacherFemale,schoolId,yearId,stateId,districtId,districtName,blockId,blockName,schoolName
50,55,105,0,5,5,0,2499269,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADARSA TALIMUL QURAN BARIJAN DURGAPUR
58,57,115,0,2,2,0,2401827,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADARSA EFADAL MUSLEMIN RUPNI
223,225,448,0,7,5,2,2483994,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS BELAYTIBARI
56,65,121,0,3,2,1,2458863,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS MADHAVTOLA DHANSONA
50,33,83,0,3,1,2,2425908,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS SATBHITTA PURABTOLA
50,49,99,0,3,3,0,2480663,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADARSA EMADUL ISLAM HANDIBHASA
47,43,90,0,4,4,0,2411705,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADARSA TALIMUL QURAN LUQUEMANIAIACHAKCHAKI
77,92,169,0,9,7,2,2477099,11,110,2008,KISHANGANJ,20096,TERHA GACHH,UMS BEL BARI
38,29,67,0,3,0,3,2477192,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS MADHEL RANI
51,62,113,0,3,2,1,2473851,11,110,2008,KISHANGANJ,20097,POTHIA,N.P.S SAT BOLIA MAHAJAN TOLA
66,62,128,0,5,4,1,2473403,11,110,2008,KISHANGANJ,20095,KISHANGANJ,MADARSA FAIJE MOJIB KHANKAH MOHAMADPUR
73,102,175,0,4,4,0,2424528,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADARSA TAMIZIDA BAHRUL ULUM PIPLA
85,156,241,0,9,4,5,2466590,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS BELBARI
67,66,133,0,4,2,2,2469599,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS MAHADEVDIGHI PASCHIM TOLA
60,24,84,0,2,1,1,2444714,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS SATMERHI
56,72,128,0,6,6,0,2460450,11,110,2008,KISHANGANJ,20096,TERHA GACHH,MADARSA FAIJUL ULOOM HAWAKOL KHURD
63,36,99,0,5,5,0,2493558,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADARSA TOHIDIYA TOLA TANGI
111,152,263,0,9,8,1,2451715,11,110,2008,KISHANGANJ,20097,POTHIA,U.M.S BELGACHHI
46,62,108,0,6,5,1,2416891,11,110,2008,KISHANGANJ,20096,TERHA GACHH,MADARSATUL BANAT DARUL QUARAN
47,38,85,0,3,3,0,2455063,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS BISHANPUR
28,35,63,0,2,2,0,2421486,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS DENGA  BASTI
48,59,107,0,2,1,1,2428608,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS GIDHINGOLA PASWANTOLA
80,74,154,0,6,3,3,2416694,11,110,2008,KISHANGANJ,20095,KISHANGANJ,NPS TUBANAGAR PORLABARI
37,46,83,0,3,2,1,2454786,11,110,2008,KISHANGANJ,20095,KISHANGANJ,PS PHOOL BASTI
154,183,337,0,8,3,5,2470261,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS KATHA MATHA
25,45,70,0,5,3,2,2464706,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADARSATUL BANAT GARIB NAWAZ TOOPAMARI
105,88,193,0,7,3,4,2463709,11,110,2008,KISHANGANJ,20097,POTHIA,U.M.S MANGALIJHAR
61,50,111,0,3,1,2,2455817,11,110,2008,KISHANGANJ,20097,POTHIA,NPS  BUDHARU BASTI
37,37,74,0,2,1,1,2460157,11,110,2008,KISHANGANJ,20095,KISHANGANJ,N.P.S DENGAPAR
73,74,147,0,4,2,2,2414305,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,NPS GIDHIN TOLA
38,43,81,0,5,3,2,2410218,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS UTTAR TOLA SARAI
90,121,211,0,6,1,5,2484919,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS KATHARO GOGARIA
43,40,83,0,2,2,0,2411695,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS PHOOLGACHHI
136,226,362,0,10,7,3,2477420,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,UMS MANGURA
73,118,191,0,5,2,3,2403416,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADARSATUL BANAT NAZARPUR
42,34,76,0,3,2,1,2469598,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS DEVOTTER BIRNIA-2
76,77,153,0,3,2,1,2408695,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,NPS BURJ TOLA ANUSUCHIT JATI BASTI
42,36,78,0,4,2,2,2479223,11,110,2008,KISHANGANJ,20096,TERHA GACHH,NPS GILHANI
72,56,128,0,3,2,1,2445428,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS YADAV TOLA BALIA
52,51,103,0,5,4,1,2470112,11,110,2008,KISHANGANJ,20095,KISHANGANJ,PS PICHHLA JANGI BASTI
99,95,194,0,6,4,2,2437416,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS KAUA URA
114,139,253,0,9,5,4,2435036,11,110,2008,KISHANGANJ,20095,KISHANGANJ,UMS MANJHOK
59,71,130,0,1,1,0,2415263,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADARSATUL QURAN DARNE HAT
52,35,87,0,3,2,1,2476433,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS BURJ TOLA ISLAMPUR
37,28,65,0,2,2,0,2439824,11,110,2008,KISHANGANJ,20097,POTHIA,NPS DEWANGACHH TARNI
29,29,58,0,2,1,1,2483986,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS GOGORIYA MUSHARI TOLA
94,40,134,8,0,6,2,2463707,11,110,2008,KISHANGANJ,20095,KISHANGANJ,ORACLE INTERNATIONAL SCHOOL & HOSTEL
64,45,109,0,3,1,2,2417870,11,110,2008,KISHANGANJ,20097,POTHIA,PS   PIPAL BARI
109,140,249,0,7,2,5,2422220,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,UMS KELABARI
74,85,159,8,0,8,0,2475114,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,MADARSA UMAR BIN KHATAB LOHAGARA
270,345,615,0,11,8,3,2446963,11,110,2008,KISHANGANJ,20095,KISHANGANJ,UMS MARWA TOLI
59,62,121,0,3,1,2,2439336,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS CHAINGANJ
25,26,51,0,3,2,1,2424879,11,110,2008,KISHANGANJ,20097,POTHIA,NPS DHAKPARA
40,35,75,0,3,1,2,2406684,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS GOGRIA
75,47,122,0,7,3,4,2493533,11,110,2008,KISHANGANJ,20095,KISHANGANJ,ORIENTAL PUBLIC SCHOOL
54,69,123,0,5,3,2,2478479,11,110,2008,KISHANGANJ,20095,KISHANGANJ,PS PIPLA
105,100,205,0,6,3,3,2447555,11,110,2008,KISHANGANJ,20096,TERHA GACHH,UMS  KHAJOOR BARI
90,95,185,0,7,4,3,2468123,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS MASJIDGARH
56,55,111,0,3,3,0,2447631,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS CHAKCHAKI
30,25,55,0,6,6,0,2473410,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADARSA USMANIA MOHSIN GAON DHANPATGANJ
61,64,125,0,5,4,1,2437078,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS DHANSONA MONI TOLA
70,79,149,0,3,1,2,2422992,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,NPS GORUMARA NAYA TOLA
1278,606,1884,0,79,55,24,2420960,11,110,2008,KISHANGANJ,20095,KISHANGANJ,ORIENTAL PUBLIC SCOOL
34,42,76,0,2,1,1,2450308,11,110,2008,KISHANGANJ,20097,POTHIA,PS  PIYAKURI
202,217,419,0,9,5,4,2438905,11,110,2008,KISHANGANJ,20097,POTHIA,UMS  KHAJUR BARI
142,125,267,0,5,3,2,2468862,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS MASTALIA
19,0,19,0,7,7,0,2431643,11,110,2008,KISHANGANJ,20095,KISHANGANJ,MADARSA USMAN LE TAHFIZUL QURAN
27,29,56,0,2,2,0,2492802,11,110,2008,KISHANGANJ,20095,KISHANGANJ,N.P.S CHAMANPUR
22,30,52,0,2,1,1,2468120,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS DHAPER TOLA
40,31,71,0,3,1,2,2416334,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS GOTHRA WARD NO - 07
59,38,97,0,5,2,3,2406185,11,110,2008,KISHANGANJ,20095,KISHANGANJ,OUR PUBLIC SCHOOL SINGHIA
160,147,307,0,9,6,3,2472908,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS KHANA BARI
36,43,79,0,2,1,1,2411694,11,110,2008,KISHANGANJ,20097,POTHIA,PS  POKHARIA
137,129,266,0,6,3,3,2439328,11,110,2008,KISHANGANJ,20097,POTHIA,U.M.S MATIYA BHITTA
89,82,171,0,3,3,0,2411699,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADARSA WAHIDIA IZHARUL ULOOM CHANDWAR DOMOHANI
40,46,86,0,3,2,1,2463001,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS CHANDMANI
51,67,118,0,3,0,3,2409278,11,110,2008,KISHANGANJ,20097,POTHIA,NPS DHARDHARIA
56,46,102,0,2,1,1,2451238,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS GOVINDPUR
75,29,104,0,0,0,0,2408963,11,110,2008,KISHANGANJ,20095,KISHANGANJ,OXFORD INTERNATIONAL SCHOOL
82,105,187,0,7,3,4,2443226,11,110,2008,KISHANGANJ,20095,KISHANGANJ,PS PORLA BARI 1
61,75,136,0,7,6,1,2462503,11,110,2008,KISHANGANJ,20097,POTHIA,UMS KHANKI
234,222,456,0,12,4,8,2460513,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS MAUJA BARI
63,45,108,0,5,5,0,2456542,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADARSA WAHIDIA MISBAHUL ULOOM ISTAMRAR JHINGAKATTA
67,75,142,0,4,3,1,2469600,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS DHIM TOLA LAUCHA
30,28,58,0,2,1,1,2461998,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS CHAPATI
19,22,41,0,1,1,0,2429585,11,110,2008,KISHANGANJ,20097,POTHIA,NPS GRAHAN KHODA
33,31,64,0,4,3,1,2427351,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,OXFORD PUBLIC SCHOOL BAHADURGANJ
61,72,133,0,8,3,5,2439324,11,110,2008,KISHANGANJ,20097,POTHIA,PS  POTHIA  KANYA
149,157,306,0,8,3,5,2473847,11,110,2008,KISHANGANJ,20097,POTHIA,UMS KHARA BARI
103,98,201,0,6,4,2,2489641,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS MAZKURI
19,13,32,0,3,1,2,2403411,11,110,2008,KISHANGANJ,20098,THAKURGANJ,OXFORD PUBLIC SCHOOL KADOGAON
15,19,34,0,2,1,1,2488905,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS CHARAKPARA
62,92,154,0,3,3,0,2466402,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADARSA WAHIDIYA CHARAIYA
28,19,47,0,2,1,1,2475994,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS DHOBIBHITTA PASWAN TOLA
39,44,83,0,3,1,2,2486345,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS GUABARI WARD NO. 11
19,26,45,0,3,2,1,2490365,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS POTHI MARI
188,191,379,0,7,5,2,2472914,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS KHARI BASTI
93,83,176,0,7,4,3,2470297,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS MEHANDIPUR
43,20,63,0,7,3,4,2427839,11,110,2008,KISHANGANJ,20095,KISHANGANJ,OXFORD PUBLIC SCHOOL KULAMANI
126,169,295,0,6,5,1,2484920,11,110,2008,KISHANGANJ,20098,THAKURGANJ,MADARSA WARSIYA TALIMUL QURAN
22,30,52,0,2,1,1,2480662,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS CHARAKPARA  LAUCHA
60,60,120,0,2,2,0,2432857,11,110,2008,KISHANGANJ,20096,TERHA GACHH,NPS DHOKARJHARI
30,39,69,0,2,2,0,2464547,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS  GUABARI WARD NO. 12
61,68,129,0,8,7,1,2447477,11,110,2008,KISHANGANJ,20096,TERHA GACHH,UMS KHARI TOLA
95,90,185,0,5,3,2,2473407,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS MILIKTOLA
57,77,134,0,4,0,4,2421489,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,P.S POWAKHALI
54,57,111,0,2,2,0,2441216,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADARSA WOHIDIA MISBAHUL ULOOM BHORADAH
45,31,76,0,3,2,1,2422995,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS CHARGHARIA BHATABARI
54,42,96,0,3,1,2,2407194,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS DIGDHIBHITTA
23,25,48,0,4,1,3,2476925,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS GULBAND TOLA NISHANDRA
20,24,44,0,3,2,1,2432103,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PA NEPLIP TOLA SATBHITTA
48,38,86,0,5,3,2,2479953,11,110,2008,KISHANGANJ,20096,TERHA GACHH,PS PREM NAGAR ADIWASI TOLA
92,83,175,0,5,2,3,2478481,11,110,2008,KISHANGANJ,20096,TERHA GACHH,UMS KHARRA BELBARI
89,116,205,0,7,4,3,2431918,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS  MILLATNAGAR
82,109,191,0,5,5,0,2455823,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADARSA YASINIYA ALIMIYA LAUCHA
81,75,156,0,3,2,1,2429096,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS CHAUKHUT
45,37,82,0,2,1,1,2417875,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS DIGHLI
23,24,47,0,2,0,2,2475515,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS GUNJAR MARI
91,52,143,1,9,8,4,2402738,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,PARADISE MASCOT ACADEMY
42,46,88,0,3,1,2,2414790,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS PURABTOLA HARWADANGA
196,167,363,0,10,7,3,2440331,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS KHARUDAH
50,62,112,0,3,3,0,2464705,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADARSA ZAHOORIA MAZHARUL ULOOM DESIA TOLI
127,112,239,0,10,3,7,2453590,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,UMS MIRDHAN DANGI
19,18,37,0,3,2,1,2405419,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS CHENGMARI UTTAR TOLA
23,29,52,0,2,1,1,2427840,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,N.P.S DILAR RAKIB TOLA SAMESAR
50,40,90,0,7,3,4,2499194,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PARADISE PUBLIC SCHOOL
115,102,217,0,3,3,0,2486782,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS GUNJARMARI (DUDHAUNTI)
44,34,78,0,2,1,1,2421488,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS QURBANTOLA
71,87,158,0,8,4,4,2488632,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,UMS KHAS KUMHIYA
212,176,388,0,10,6,4,2488899,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,UMS MOHA MARI
93,83,176,0,6,5,1,2449826,11,110,2008,KISHANGANJ,20097,POTHIA,MADARSA ZINATUL QURAN RATWA
31,37,68,0,2,0,2,2432573,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS CHHATANGURI
97,132,229,0,3,2,1,2468121,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS DOHALIYA WARD NO. 4
39,54,93,0,2,2,0,2448009,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS GURYA TOLI SONTHA
99,88,187,0,4,2,2,2422221,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS RAHIMUNI MILIK PALSA
209,212,421,0,8,7,1,2428606,11,110,2008,KISHANGANJ,20097,POTHIA,UMS  KHATIA PICHALA
125,175,300,0,5,5,0,2493550,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,MADARSHA MADINATUL ULOOM SATKAUWA TOLA DOGIRJA
107,96,203,0,4,0,4,2442728,11,110,2008,KISHANGANJ,20095,KISHANGANJ,U.M.S. MOTIBAG
39,31,70,0,3,1,2,2454287,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS DOMTOLA  BISHANPUR
20,21,41,0,3,1,2,2416902,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS CHIKANI POKHARIA
35,61,96,0,2,0,2,2491726,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS GWALBASTI
23,13,36,0,7,5,2,2451713,11,110,2008,KISHANGANJ,20097,POTHIA,PERFECT ENGLISH SCHOOL
29,30,59,0,3,1,2,2426532,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS RAJA MOHRA GIRL
85,75,160,0,8,5,3,2410984,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS KHATIA TOLI
220,254,474,0,11,7,4,2479220,11,110,2008,KISHANGANJ,20095,KISHANGANJ,UMS  MOTI HARA
48,40,88,0,6,6,0,2495412,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADRASA AL-HALAL POTHIMARI
45,40,85,0,2,1,1,2479237,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS CHIKNIMONI
59,53,112,0,4,2,2,2467343,11,110,2008,KISHANGANJ,20097,POTHIA,NPS DONGRA
53,55,108,0,2,0,2,2454863,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS HABIB TOLA BANGAMA
154,82,236,0,13,6,7,2404177,11,110,2008,KISHANGANJ,20098,THAKURGANJ,PIKU PUBLIC SCHOOL
52,51,103,0,2,1,1,2479228,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS RAMGANJ
142,104,246,0,9,6,3,2444709,11,110,2008,KISHANGANJ,20096,TERHA GACHH,UMS KHUNIA TOLI
38,40,78,0,6,4,2,2442715,11,110,2008,KISHANGANJ,20095,KISHANGANJ,UMS MUKUND  TOSHNIWAL VIVEKANAND NAGAR
66,48,114,0,6,6,0,2491867,11,110,2008,KISHANGANJ,20095,KISHANGANJ,MADRASA  AMJADIA KISHANGANJ
70,68,138,0,4,3,1,2414886,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS CHIRAGTOLA HANDIBHASA
49,56,105,0,3,3,0,2457272,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,NPS DR SARFODDIN TOLA
52,52,104,0,3,1,2,2449881,11,110,2008,KISHANGANJ,20097,POTHIA,NPS  HAFTIA  BASTI
34,24,58,0,3,1,2,2457922,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PRABHA DEVI N.P.S DENGAPAR
62,61,123,0,3,1,2,2467348,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,PS RANGA MANI
114,118,232,0,8,3,5,2460304,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS KHUTAMANI
30,33,63,0,6,6,0,2492809,11,110,2008,KISHANGANJ,20095,KISHANGANJ,MADRASA  AMJADYA
101,117,218,0,6,2,4,2443970,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS MUSAL DENGA
29,29,58,0,3,2,1,2426246,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS CHOR KATTA KUDHAILA
35,46,81,0,3,2,1,2422225,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS DUBRA
76,67,143,0,2,1,1,2420161,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS HAJARI
36,18,54,7,2,2,7,2505531,11,110,2008,KISHANGANJ,20098,THAKURGANJ,PRAGYA JYOTI VIDYAPEETH
20,34,54,0,2,0,2,2438596,11,110,2008,KISHANGANJ,20098,THAKURGANJ,PS RANIGANJ DASTUR
155,176,331,0,7,3,4,2434351,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS KOAIMARI
131,191,322,0,10,3,7,2435042,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,UMS MUSTAFA GANJ
52,51,103,0,3,1,2,2458611,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS COLLAGE CHOWAK PALASMANI
105,21,126,0,10,10,0,2410062,11,110,2008,KISHANGANJ,20095,KISHANGANJ,MADRASA ANJUMAN ISLAMIA KNE
57,52,109,0,3,2,1,2458021,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS DULALI TOLA
33,38,71,0,2,1,1,2481939,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,N.P.S HAJI GADUTOLA
42,42,84,0,3,2,1,2456544,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PRIMARY SHCOOL LODHNA
46,39,85,0,4,1,3,2457276,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS RASUL GANJ
154,184,338,0,8,6,2,2487015,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS KOCHBASTI
210,268,478,0,7,5,2,2472376,11,110,2008,KISHANGANJ,20097,POTHIA,UMS  NANHA  KURI
85,126,211,0,4,4,0,2488901,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADRASA ANWARUL GHAZIA PLASMANI
88,87,175,0,3,1,2,2424527,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,NPS DAHIBHAT HABIB TOLA
26,16,42,0,3,2,1,2468112,11,110,2008,KISHANGANJ,20096,TERHA GACHH,NPS DUMARIA
22,24,46,0,3,1,2,2479973,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS HAJI RIYAZ TOLA KOLBARI
478,33,511,0,12,10,2,2484468,11,110,2008,KISHANGANJ,20097,POTHIA,PROJECT AZAD HIGH SCHOOL POTHIA
49,58,107,0,5,2,3,2430362,11,110,2008,KISHANGANJ,20097,POTHIA,PS RATAN PUR
228,246,474,0,5,5,0,2439327,11,110,2008,KISHANGANJ,20097,POTHIA,UMS   KOIMARI
90,88,178,0,5,4,1,2425373,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS NARIALBARI
76,86,162,0,4,4,0,2443972,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADRASA ANWARUL ISLAM JAMA MASJID GANGI HAT
31,37,68,0,3,1,2,2468867,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS DAKOTOLA MAHADEV DIGHI
81,61,142,0,2,1,1,2440799,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS DUMRIA PASHIM TOLA
37,47,84,1,1,1,1,2436181,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS HARIJAN TOLA BHATABARI
124,124,248,0,7,5,2,2400324,11,110,2008,KISHANGANJ,20096,TERHA GACHH,PROJECT GIRLS HIGH SCHOOL
41,59,100,0,5,0,5,2453514,11,110,2008,KISHANGANJ,20095,KISHANGANJ,PS RUIDHASA
142,147,289,0,7,6,1,2484474,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS  KOIYA
105,136,241,0,8,7,1,2410209,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS NARIYAL BARI AADIWASHI TOLA BEP
72,61,133,0,4,4,0,2465084,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,MADRASA ANWARUL  ULOOM BETBARI
48,51,99,0,3,2,1,2435043,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,NPS DAKSHIN DHANGARHA
14,26,40,0,1,0,1,2405689,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS DURAGHATI UTTART TOLA
38,44,82,0,4,2,2,2454199,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS HARIJAN TOLA KOLHA
0,907,907,0,7,7,0,2464598,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,"PROJECT GIRLS HIGH SCHOOL, BAHADURGANJ"
111,82,193,0,7,1,6,2450795,11,110,2008,KISHANGANJ,20098,THAKURGANJ,PS SABODANGI
121,147,268,0,10,3,7,2463918,11,110,2008,KISHANGANJ,20095,KISHANGANJ,UMS KOLHA
136,166,302,0,8,7,1,2433629,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS NAR KALI
105,110,215,0,5,5,0,2458274,11,110,2008,KISHANGANJ,20095,KISHANGANJ,MADRASA ANWARUL ULOOM PANISHAL
41,28,69,0,4,1,3,2445430,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS DAKSHIN TOLA ASURA
18,13,31,0,2,1,1,2417879,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,N.P.S EKRA KUMHIYA
33,37,70,0,1,1,0,2441890,11,110,2008,KISHANGANJ,20096,TERHA GACHH,NPS HARILAL TOLA FULBARI
0,1180,1180,0,19,13,6,2401634,11,110,2008,KISHANGANJ,20097,POTHIA,"PROJECT GIRLS HIGH SCHOOL, POTHIA"
56,70,126,0,4,3,1,2435037,11,110,2008,KISHANGANJ,20095,KISHANGANJ,P.S. SAGWANBARI
126,131,257,0,7,5,2,2458778,11,110,2008,KISHANGANJ,20095,KISHANGANJ,UMS KOLHA BANBARI
121,158,279,0,10,4,6,2436581,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS NAVIN BANSBARI
29,24,53,0,6,6,0,2495413,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADRASA ASHRAFUL ULOOM BANKTOLA
0,1588,1588,0,14,10,4,2438395,11,110,2008,KISHANGANJ,20098,THAKURGANJ,"PROJECT GIRLS HIGH SCHOOL, THAKURGANJ"
53,74,127,0,4,2,2,2423001,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS DAKSHIN TOLA BISHANPUR
79,74,153,0,5,2,3,2443028,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS FAIYAZ TOLA KOCHADHAMAN
38,37,75,0,1,1,0,2423757,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS HARIN DUBBL GARDANCATTA
66,68,134,0,4,3,1,2458783,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS SANI DAHIBHAT
226,197,423,0,5,3,2,2410201,11,110,2008,KISHANGANJ,20097,POTHIA,UMS KOLTHA  MAUZA SATBERI
221,225,446,0,10,3,7,2490353,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,UMS NAYAN BHITTA
0,321,321,0,16,11,5,2443487,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PROJECT GIRLS HIGH SCHOOL TULSIA
