udiseschCode,yearId,yearDesc,stateName,districtName,blockName,villWardName,clusterName,assemblyCd,panDesc,cityDesc,municipalityDesc,assemblyCdDesc,parlCdDesc,schoolName,schLocRU,schLocDesc,schCategoryId,schCategoryDesc,schType,schTypeDesc,lowClass,highClass,schMgmtId,schMgmtCenterId,schMgmtStateDesc,schMgmtNationalDesc,schoolStatus,schStatusName,pincode,tchReg,tchCont,tchPart,tchCat1,tchCat2,tchCat3,tchCat4,tchCat5,tchCat6,tchCat7,tchCat8,tchCat10,tchCat11,totMale,totFemale,totNr,totalTeacher,tchAbove55,totTchBelowGraduate,totTchGraduateAbove,totTchPgraduateAbove,compM,compF,compT,tchInvlovedNonTchAssign,tchRecvdServiceTrng,partTimeInstructor,ftbPr,transptPr,uniformPr,ftbUpr,transptUpr,uniformUpr,totalGrant,totalExpediture,profQual1,profQual2,profQual3,profQual4,profQual5,profQual6,profQual7,profQual8,profQual10,profQual11,profQual12,lgdurbanlocalbodyId,lgdurbanlocalbodyName,lgdwardId,lgdwardName,lgdvillageId,lgdvillName,lgdpanchayatId,lgdvillpanchayatName,lgdblockId,lgdblockName,schoolId,stateId,districtId,blockId
******05801,9,2022-23,Bihar,KISHANGANJ,DIGHAL BANK,DAHI BHAT KALA,U M S DAHIBHAT JAGIR,1008003,NA,NA,NA,,,UMS DAHI BHAT KALA,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855101.0,6,0,0,0,0,6,0,0,0,0,0,0,0,2,4,0,6,0,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,5,0,1,0,0,0,0,0,0,0,0,,,,,,,-1,,,,2479959,110,2008,20099
******18701,9,2022-23,Bihar,KISHANGANJ,POTHIA,KASBA KALYAGANJ WORD NO. 4,U.M.S. CHICHUABARI,1008001,NA,NA,NA,,,UMS  SAITHA BARI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855117.0,10,0,0,0,2,8,0,0,0,0,0,0,0,9,1,0,10,0,3,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,9,0,1,0,0,0,0,0,3,0,0,,,,,,,-1,,,,2482681,110,2008,20097
******19701,9,2022-23,Bihar,KISHANGANJ,POTHIA,MOHAMMADPUR,U.M.S GEORAMARI,1008001,NA,NA,NA,,,MADARSA  REYAZUL  ULOOM SINGHIMARI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,97,97,Madrasa Unaided (Recognized),Madrasa Private Unaided (Recognized) ,0,Operational,855107.0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,4,0,0,0,0,0,0,,,,,,,-1,,,,2455818,110,2008,20097
******00501,9,2022-23,Bihar,KISHANGANJ,DIGHAL BANK,LAXMIPUR TALGACH,M.S LAXMIPUR TALGACHH,1008003,NA,NA,NA,,,MS LAXMIPUR TALGACH,1,1-Rural,6,Pr. Up Pr. and Secondary Only,3,3-Co-educational,1,10,1,1,Department of Education,Department of Education,0,Operational,855101.0,9,0,0,1,1,6,0,1,0,0,0,0,0,8,1,0,9,0,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,0,2,0,0,0,5,0,1,0,0,,,,,,,-1,,,,2434350,110,2008,20099
******13501,9,2022-23,Bihar,KISHANGANJ,THAKURGANJ,NAWGHATA,UMS BALUBARI,1008003,NA,NA,NA,,,NPS NAWGHATA,1,1-Rural,1,Primary,3,3-Co-educational,1,5,1,1,Department of Education,Department of Education,0,Operational,855116.0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,-1,,,,2439829,110,2008,20098
******12401,9,2022-23,Bihar,KISHANGANJ,THAKURGANJ,MILIKTOLA,U.M.S GAMBHIR GARH,1008003,NA,NA,NA,,,UMS MILIKTOLA,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855107.0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,,,,,,,-1,,,,2473407,110,2008,20098
******03502,9,2022-23,Bihar,KISHANGANJ,THAKURGANJ,SAKHUA DALI,UMS BALUBARI,1008003,NA,NA,NA,,,UMS.SAKHUADALI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855116.0,3,0,0,0,2,1,0,0,0,0,0,0,0,1,2,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,0,1,0,0,0,0,0,0,0,0,,,,,,,-1,,,,2483990,110,2008,20098
******04404,9,2022-23,Bihar,KISHANGANJ,BAHADURGANJ,SATAL,UMS GOPALPUR HAT,1008002,NA,NA,NA,,,MADARSA SAIFULALOOM SATAL ISTAMRAR,2,2-Urban,2,Primary with Upper Primary,3,3-Co-educational,1,8,97,97,Madrasa Unaided (Recognized),Madrasa Private Unaided (Recognized) ,0,Operational,855101.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,-1,,,,2442729,110,2008,20100
******05001,9,2022-23,Bihar,KISHANGANJ,KISHANGANJ,GUL BASTI    16,M.S.S.SUDHAR KISHANGANJ,1008001,NA,NA,NA,,,MS LINE URDU,2,2-Urban,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855107.0,20,0,0,0,20,0,0,0,0,0,0,0,0,7,13,0,20,0,1,6,13,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,9,2,8,1,0,0,0,0,0,0,0,,,,,,,-1,,,,2453473,110,2008,20095
******06102,9,2022-23,Bihar,KISHANGANJ,POTHIA,PARLA BARI,M.S DAMALBARI,1008001,NA,NA,NA,,,NPS NAYA BASTI SHERSHAH BADI TOLA,1,1-Rural,1,Primary,3,3-Co-educational,1,5,1,1,Department of Education,Department of Education,0,Operational,855107.0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,1,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4,0,0,0,0,0,0,0,2,0,0,,,,,,,-1,,,,2475723,110,2008,20097
******12701,9,2022-23,Bihar,KISHANGANJ,BAHADURGANJ,MILATNAGER,M.S.BAHADURGANJ,1008002,NA,NA,NA,,,UMS  MILLATNAGAR,2,2-Urban,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855101.0,7,0,0,0,0,7,0,0,0,0,0,0,0,4,3,0,7,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,0,1,0,0,4,0,0,0,,,,,,,-1,,,,2431918,110,2008,20100
******07001,9,2022-23,Bihar,KISHANGANJ,BAHADURGANJ,GOPALPUR SAKOR,M.S NATWA PARA,1008002,NA,NA,NA,,,UMS SAKOR GOPALPUR,2,2-Urban,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855107.0,7,0,0,0,2,5,0,0,0,0,0,0,0,6,1,0,7,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,0,3,0,2,0,0,0,0,0,0,,,,,,,-1,,,,2453517,110,2008,20100
******01502,9,2022-23,Bihar,KISHANGANJ,KOCHADHAMAN,MASJID GARH,U M S MASJIDGARH,1008004,NA,NA,NA,,,MADARSA SALIMIA MASJIDGARH,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,97,97,Madrasa Unaided (Recognized),Madrasa Private Unaided (Recognized) ,0,Operational,855107.0,4,0,0,0,1,3,0,0,0,0,0,0,0,4,0,0,4,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,0,1,0,1,0,0,0,0,,,,,,,-1,,,,2447309,110,2008,20101
******07301,9,2022-23,Bihar,KISHANGANJ,THAKURGANJ,LODHA BARI,U.M.S LODHA,1008003,NA,NA,NA,,,MS LODHA,1,1-Rural,6,Pr. Up Pr. and Secondary Only,3,3-Co-educational,1,10,1,1,Department of Education,Department of Education,0,Operational,855116.0,13,0,0,3,5,5,0,0,0,0,0,0,0,5,8,0,13,0,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,6,0,0,0,0,7,0,0,0,,,,,,,-1,,,,2428129,110,2008,20098
******07401,9,2022-23,Bihar,KISHANGANJ,THAKURGANJ,KALUA  MANI,M.S.POWAKHALI,1008003,NA,NA,NA,,,NPS NAYAGANJ MUSLIM TOLA,1,1-Rural,1,Primary,3,3-Co-educational,1,5,1,1,Department of Education,Department of Education,0,Operational,855107.0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,,,,,,,-1,,,,2439331,110,2008,20098
******03101,9,2022-23,Bihar,KISHANGANJ,DIGHAL BANK,MIRDHAN DANGI,A.M.S.TULSIA,1008003,NA,NA,NA,,,UMS MIRDHAN DANGI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855101.0,10,0,0,4,2,4,0,0,0,0,0,0,0,3,7,0,10,0,3,5,2,0,0,0,8,0,0,0,0,0,0,0,0,0.0,0.0,8,0,1,0,1,0,0,0,7,0,0,,,,,,,-1,,,,2453590,110,2008,20099
******01401,9,2022-23,Bihar,KISHANGANJ,KISHANGANJ,SALKI,UMS SALKI,1008004,NA,NA,NA,,,UMS SALKI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855107.0,10,0,0,2,7,1,0,0,0,0,0,0,0,7,3,0,10,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4,0,3,1,0,0,2,0,0,0,0,,,,,,,-1,,,,2444708,110,2008,20095
******03401,9,2022-23,Bihar,KISHANGANJ,BAHADURGANJ,LOHA GARA,M.S.LOHAGARA HAT,1008002,NA,NA,NA,,,MS LOHA GARA HAT,1,1-Rural,6,Pr. Up Pr. and Secondary Only,3,3-Co-educational,1,10,1,1,Department of Education,Department of Education,0,Operational,855101.0,17,0,0,5,1,8,0,3,0,0,0,0,0,11,6,0,17,0,4,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,16,0,0,0,0,1,0,0,0,,,,,,,-1,,,,2435046,110,2008,20100
******03402,9,2022-23,Bihar,KISHANGANJ,KOCHADHAMAN,PHOOL BARI,U M S KUTTI,1008004,NA,NA,NA,,,MADARSA SAMADIYA PHOOL BARI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,97,97,Madrasa Unaided (Recognized),Madrasa Private Unaided (Recognized) ,0,Operational,855107.0,6,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,1,4,0,0,1,0,0,,,,,,,-1,,,,2415341,110,2008,20101
******20101,9,2022-23,Bihar,KISHANGANJ,THAKURGANJ,NAYA MUNSIBHITA,A M S THAKURGANJ,1008003,NA,NA,NA,,,NPS NAYA MUNSIBHITA,1,1-Rural,1,Primary,3,3-Co-educational,1,5,1,1,Department of Education,Department of Education,0,Operational,855116.0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,-1,,,,2405691,110,2008,20098
******05601,9,2022-23,Bihar,KISHANGANJ,DIGHAL BANK,MOHA MARI,SOHAN M S DHANTOLA,1008003,NA,NA,NA,,,UMS MOHA MARI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855101.0,9,0,0,0,0,9,0,0,0,0,0,0,0,6,3,0,9,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,9,0,0,0,0,0,0,0,7,0,0,,,,,,,-1,,,,2488899,110,2008,20099
******10901,9,2022-23,Bihar,KISHANGANJ,KISHANGANJ,SAMADA,M.S MAHINGAON,1008004,NA,NA,NA,,,UMS SAMDA,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855107.0,8,0,0,0,7,1,0,0,0,0,0,0,0,6,2,0,8,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,4,0,1,0,0,2,0,0,0,,,,,,,-1,,,,2422989,110,2008,20095
******13401,9,2022-23,Bihar,KISHANGANJ,KOCHADHAMAN,DHOOM BASTI,U M S KUTTI,1008004,NA,NA,NA,,,UMS DHOOM BASTI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855107.0,5,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,5,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,4,0,1,0,0,0,0,0,1,0,0,,,,,,,-1,,,,2478495,110,2008,20101
******04902,9,2022-23,Bihar,KISHANGANJ,THAKURGANJ,PETBHARI,UMS KOCHABASTI,1008003,NA,NA,NA,,,UMS KOCHBASTI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855108.0,8,0,0,1,7,0,0,0,0,0,0,0,0,6,2,0,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,6,0,1,0,0,0,0,1,0,0,0,,,,,,,-1,,,,2487015,110,2008,20098
******04102,9,2022-23,Bihar,KISHANGANJ,THAKURGANJ,DOGACHHI,M.S.RUIDHASA,1008003,NA,NA,NA,,,UMS BHOLA BHITA,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855116.0,12,0,0,9,3,0,0,0,0,0,0,0,0,6,6,0,12,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,4,5,2,0,0,0,0,0,0,0,,,,,,,-1,,,,2439827,110,2008,20098
******18601,9,2022-23,Bihar,KISHANGANJ,KOCHADHAMAN,RANI CHUNAMARI,U M S AHMADNAGAR MOUDHO,1008004,NA,NA,NA,,,MADARSA SAMRUL ISLAM RANI CHUNAMARI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,97,97,Madrasa Unaided (Recognized),Madrasa Private Unaided (Recognized) ,0,Operational,855115.0,6,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3,0,0,0,2,1,0,0,0,0,0,,,,,,,-1,,,,2458423,110,2008,20101
******04401,9,2022-23,Bihar,KISHANGANJ,KISHANGANJ,KAPAR BANDHA,M.S MOHAMMADPUR,1008004,NA,NA,NA,,,MS MAHAMAD PUR,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855107.0,6,0,0,0,0,6,0,0,0,0,0,0,0,5,1,0,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,3,0,0,0,0,3,0,0,0,,,,,,,-1,,,,2478478,110,2008,20095
******15501,9,2022-23,Bihar,KISHANGANJ,KOCHADHAMAN,SAPTIYA BISANPUR,KANYA UMS MAJKURI KUSHPARA,1008004,NA,NA,NA,,,NPS NAYATOLA BISHANPUR,1,1-Rural,1,Primary,3,3-Co-educational,1,5,1,1,Department of Education,Department of Education,0,Operational,855115.0,3,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,-1,,,,2412453,110,2008,20101
******04501,9,2022-23,Bihar,KISHANGANJ,THAKURGANJ,GIDHIN GOLA,A M S THAKURGANJ,1008003,NA,NA,NA,,,UMS GUNJAR MARI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855116.0,5,0,0,2,3,0,0,0,0,0,0,0,0,3,2,0,5,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3,0,2,0,0,0,0,0,0,0,0,,,,,,,-1,,,,2417411,110,2008,20098
******11501,9,2022-23,Bihar,KISHANGANJ,KISHANGANJ,MOTIBAG    5,JAGANATH.A.M.S.KISHANGANJ,1008001,NA,NA,NA,,,U.M.S. MOTIBAG,2,2-Urban,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855107.0,5,0,0,0,3,2,0,0,0,0,0,0,0,2,3,0,5,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4,0,1,0,0,0,0,0,0,0,0,,,,,,,-1,,,,2442728,110,2008,20095
******10101,9,2022-23,Bihar,KISHANGANJ,KOCHADHAMAN,SAPTIA,U M S TITIHA,1008004,NA,NA,NA,,,UMS SAPTIA BISHANPUR,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855115.0,9,0,0,0,0,9,0,0,0,0,0,0,0,6,3,0,9,0,4,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,4,1,4,0,0,0,0,0,0,0,0,,,,,,,-1,,,,2435049,110,2008,20101
******09301,9,2022-23,Bihar,KISHANGANJ,KOCHADHAMAN,DAHUWABARI,MS BISHANPUR,1008004,NA,NA,NA,,,UMS DAHUWABARI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855101.0,8,0,0,0,0,8,0,0,0,0,0,0,0,2,6,0,8,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,7,0,1,0,0,0,0,0,1,0,0,,,,,,,-1,,,,2468866,110,2008,20101
******09705,9,2022-23,Bihar,KISHANGANJ,KOCHADHAMAN,GARGAON,U M S MOHRA,1008004,NA,NA,NA,,,MADARSA SEHATUL MUSLEMIN GARGAON SONTHA,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,97,97,Madrasa Unaided (Recognized),Madrasa Private Unaided (Recognized) ,0,Operational,855115.0,6,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,6,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,5,0,0,0,1,0,0,0,0,0,0,,,,,,,-1,,,,2418909,110,2008,20101
******07401,9,2022-23,Bihar,KISHANGANJ,BAHADURGANJ,MAHESH BATHANA,M.S.MAHESBATHNA,1008002,NA,NA,NA,,,MS MAHESH BATHANA,1,1-Rural,6,Pr. Up Pr. and Secondary Only,3,3-Co-educational,1,10,1,1,Department of Education,Department of Education,0,Operational,855101.0,9,0,0,1,1,7,0,0,0,0,0,0,0,7,2,0,9,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,5,0,3,1,0,0,0,0,0,0,0,,,,,,,-1,,,,2433626,110,2008,20100
******09402,9,2022-23,Bihar,KISHANGANJ,TERHA GACHH,NAYATOLA BIBIGANJ,U M S JHUNKI MUSHARA 141,1008002,NA,NA,NA,,,NPS NAYA TOLA MUSHARA,1,1-Rural,1,Primary,3,3-Co-educational,1,5,1,1,Department of Education,Department of Education,0,Operational,855101.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,-1,,,,2435918,110,2008,20096
******02001,9,2022-23,Bihar,KISHANGANJ,KISHANGANJ,MOTI HARA,U.M.S.BELWA KASIPUR,1008001,NA,NA,NA,,,UMS  MOTI HARA,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855107.0,9,0,0,0,1,8,0,0,0,0,0,0,0,6,3,0,9,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,5,0,3,0,0,0,1,0,0,0,0,,,,,,,-1,,,,2479220,110,2008,20095
******07801,9,2022-23,Bihar,KISHANGANJ,KOCHADHAMAN,SARAI,U M S MOHRA,1008004,NA,NA,NA,,,UMS SARAI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855115.0,6,0,0,0,0,6,0,0,0,0,0,0,0,2,4,0,6,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3,3,0,0,0,0,0,0,0,0,0,,,,,,,-1,,,,2410216,110,2008,20101
******05602,9,2022-23,Bihar,KISHANGANJ,BAHADURGANJ,BHATA BARI,AMS SAMESHWAR,1008002,NA,NA,NA,,,MADARSA SHABBANUL MUSLEMEEN BHATBARI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,97,97,Madrasa Unaided (Recognized),Madrasa Private Unaided (Recognized) ,0,Operational,855101.0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,1,0,0,0,0,0,,,,,,,-1,,,,2456539,110,2008,20100
******03801,9,2022-23,Bihar,KISHANGANJ,KISHANGANJ,MAHINGAON,M.S MAHINGAON,1008004,NA,NA,NA,,,MS MAHINGAON,1,1-Rural,6,Pr. Up Pr. and Secondary Only,3,3-Co-educational,1,10,1,1,Department of Education,Department of Education,0,Operational,733209.0,12,0,0,8,1,1,0,2,0,0,0,0,0,9,3,0,12,0,4,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,5,0,3,0,2,0,1,1,0,0,0,,,,,,,-1,,,,2464809,110,2008,20095
******04903,9,2022-23,Bihar,KISHANGANJ,THAKURGANJ,PETBHARI,U.M.S DURAGHATI,1008003,NA,NA,NA,,,NPS NAYA TOLA PATHAMARI,1,1-Rural,1,Primary,3,3-Co-educational,1,5,1,1,Department of Education,Department of Education,0,Operational,855116.0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,-1,,,,2413386,110,2008,20098
******09601,9,2022-23,Bihar,KISHANGANJ,KISHANGANJ,WARD NO. 11,S.G.SING.M.S.KISHANGANJ,1008001,NA,NA,NA,,,UMS MUKUND  TOSHNIWAL VIVEKANAND NAGAR,2,2-Urban,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855107.0,7,0,0,3,4,0,0,0,0,0,0,0,0,4,3,0,7,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,5,0,1,0,0,0,0,1,0,0,0,,,,,,,-1,,,,2442715,110,2008,20095
******02301,9,2022-23,Bihar,KISHANGANJ,THAKURGANJ,SARAI KURI,U.M.S KHANABARI,1008003,NA,NA,NA,,,UMS SARAI KURI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855108.0,7,0,0,0,1,6,0,0,0,0,0,0,0,4,3,0,7,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,6,0,1,0,0,0,0,0,0,0,0,,,,,,,-1,,,,2483989,110,2008,20098
******03703,9,2022-23,Bihar,KISHANGANJ,BAHADURGANJ,SANTHAL NIHAL BHAG,M.S NATWA PARA,1008002,NA,NA,NA,,,NPS NAYEEM NAGAR,2,2-Urban,1,Primary,3,3-Co-educational,1,5,1,1,Department of Education,Department of Education,0,Operational,855101.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,,,,,,,-1,,,,2486335,110,2008,20100
******11901,9,2022-23,Bihar,KISHANGANJ,DIGHAL BANK,SINGHIMARI MILIK,M S SINGHIMARI,1008003,NA,NA,NA,,,MADARSA  SHAMSIA DARUL HODA SINGHMARI MILIK,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,97,97,Madrasa Unaided (Recognized),Madrasa Private Unaided (Recognized) ,0,Operational,855101.0,5,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,5,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,-1,,,,2477770,110,2008,20099
******05106,9,2022-23,Bihar,KISHANGANJ,BAHADURGANJ,DOHAR,UMS MANDAL TOLA DOHAR,1008002,NA,NA,NA,,,MS MANDAL TOLA DOHAR,1,1-Rural,6,Pr. Up Pr. and Secondary Only,3,3-Co-educational,1,10,1,1,Department of Education,Department of Education,0,Operational,855115.0,7,0,0,0,0,7,0,0,0,0,0,0,0,6,1,0,7,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3,0,3,1,0,0,0,0,0,0,0,,,,,,,-1,,,,2487337,110,2008,20100
******01201,9,2022-23,Bihar,KISHANGANJ,BAHADURGANJ,MUSALDENGA,U.M.S HARI BHASHA,1008002,NA,NA,NA,,,UMS MUSAL DENGA,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855101.0,6,0,0,0,0,6,0,0,0,0,0,0,0,2,4,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,4,0,0,0,0,2,0,0,0,,,,,,,-1,,,,2443970,110,2008,20100
******09702,9,2022-23,Bihar,KISHANGANJ,KOCHADHAMAN,GARGAON,U M S MOHRA,1008004,NA,NA,NA,,,UMS SARAK PURA,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855115.0,5,0,0,0,2,3,0,0,0,0,0,0,0,2,3,0,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,-1,,,,2479236,110,2008,20101
******04708,9,2022-23,Bihar,KISHANGANJ,BAHADURGANJ,LAUCHA,U M S BAISA,1008002,NA,NA,NA,,,NPS NAZIM TOLA LAUCHA,1,1-Rural,1,Primary,3,3-Co-educational,1,5,1,1,Department of Education,Department of Education,0,Operational,855101.0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,-1,,,,2455825,110,2008,20100
